activity_id,athlete_id,activity_date,week_number,days_before_race,activity_type,distance_km,duration_min,pace_min_per_km,avg_heart_rate,max_heart_rate,elevation_gain_m,calories,weekly_km,weekly_duration_min,weekly_run_count,weekly_avg_pace,weekly_avg_hr,weekly_elevation_gain_m,longest_run_km,rolling_4w_km,avg_weekly_km_last_4w,active_weeks_last_4w,rolling_4w_duration_min,athlete_profile,training_scenario,sex,age,estimated_max_hr,source,race_10k_finish_time_min,race_10k_finish_time_seconds,race_10k_finish_time_hhmmss,race_10k_pace_min_per_km
ACT003273,A077,2026-01-18,2,78,long_run,33.97,128.21,3.77,146,168,364.6,2084,105.19,377.11,7.0,3.585379788953323,153.71428571428572,1463.7,33.97,203.14999999999998,101.57499999999999,2.0,723.47,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003274,A077,2026-01-19,3,77,easy_run,8.82,32.15,3.64,146,168,127.4,544,103.26,386.58,7.0,3.7467702885919034,147.42857142857142,703.0,29.34,306.40999999999997,102.13666666666666,3.0,1110.05,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003275,A077,2026-01-20,3,76,recovery_run,8.7,36.96,4.25,122,130,232.3,559,103.26,386.58,7.0,3.7467702885919034,147.42857142857142,703.0,29.34,306.40999999999997,102.13666666666666,3.0,1110.05,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003276,A077,2026-01-21,3,75,hill_run,7.12,27.28,3.83,160,171,100.1,564,103.26,386.58,7.0,3.7467702885919034,147.42857142857142,703.0,29.34,306.40999999999997,102.13666666666666,3.0,1110.05,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003277,A077,2026-01-22,3,74,easy_run,6.91,25.14,3.64,157,179,14.1,478,103.26,386.58,7.0,3.7467702885919034,147.42857142857142,703.0,29.34,306.40999999999997,102.13666666666666,3.0,1110.05,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003278,A077,2026-01-23,3,73,tempo_run,24.98,79.34,3.18,163,172,120.9,1614,103.26,386.58,7.0,3.7467702885919034,147.42857142857142,703.0,29.34,306.40999999999997,102.13666666666666,3.0,1110.05,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003279,A077,2026-01-24,3,72,recovery_run,17.39,71.74,4.13,129,147,17.8,1454,103.26,386.58,7.0,3.7467702885919034,147.42857142857142,703.0,29.34,306.40999999999997,102.13666666666666,3.0,1110.05,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003280,A077,2026-01-25,3,71,long_run,29.34,113.97,3.89,155,165,90.4,2154,103.26,386.58,7.0,3.7467702885919034,147.42857142857142,703.0,29.34,306.40999999999997,102.13666666666666,3.0,1110.05,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003281,A077,2026-01-26,4,70,tempo_run,20.24,64.28,3.18,177,185,48.9,1513,100.35,351.89,7.0,3.5106238166417545,167.42857142857142,509.0,30.07,406.76,101.69,4.0,1461.94,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003282,A077,2026-01-27,4,69,interval_run,6.64,21.08,3.18,177,185,8.7,449,100.35,351.89,7.0,3.5106238166417545,167.42857142857142,509.0,30.07,406.76,101.69,4.0,1461.94,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003283,A077,2026-01-28,4,68,interval_run,27.17,86.28,3.18,171,185,86.2,2165,100.35,351.89,7.0,3.5106238166417545,167.42857142857142,509.0,30.07,406.76,101.69,4.0,1461.94,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003284,A077,2026-01-29,4,67,easy_run,3.04,10.66,3.51,146,163,1.6,204,100.35,351.89,7.0,3.5106238166417545,167.42857142857142,509.0,30.07,406.76,101.69,4.0,1461.94,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003285,A077,2026-01-30,4,66,tempo_run,6.85,21.77,3.18,176,185,156.8,569,100.35,351.89,7.0,3.5106238166417545,167.42857142857142,509.0,30.07,406.76,101.69,4.0,1461.94,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003286,A077,2026-01-31,4,65,tempo_run,6.34,20.14,3.18,177,185,88.0,518,100.35,351.89,7.0,3.5106238166417545,167.42857142857142,509.0,30.07,406.76,101.69,4.0,1461.94,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003287,A077,2026-02-01,4,64,long_run,30.07,127.68,4.25,148,170,118.8,2507,100.35,351.89,7.0,3.5106238166417545,167.42857142857142,509.0,30.07,406.76,101.69,4.0,1461.94,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003288,A077,2026-02-02,5,63,tempo_run,2.09,6.64,3.18,171,185,11.8,164,100.18,356.09,7.0,3.5562018366939507,160.28571428571428,524.0,33.06,408.98,102.245,4.0,1471.6699999999998,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003289,A077,2026-02-03,5,62,tempo_run,22.81,73.99,3.24,165,185,113.7,1578,100.18,356.09,7.0,3.5562018366939507,160.28571428571428,524.0,33.06,408.98,102.245,4.0,1471.6699999999998,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003290,A077,2026-02-04,5,61,interval_run,9.11,28.92,3.18,174,182,82.6,735,100.18,356.09,7.0,3.5562018366939507,160.28571428571428,524.0,33.06,408.98,102.245,4.0,1471.6699999999998,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003291,A077,2026-02-05,5,60,easy_run,19.15,75.38,3.94,155,163,113.4,1284,100.18,356.09,7.0,3.5562018366939507,160.28571428571428,524.0,33.06,408.98,102.245,4.0,1471.6699999999998,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003292,A077,2026-02-06,5,59,easy_run,8.37,28.89,3.45,143,166,59.9,519,100.18,356.09,7.0,3.5562018366939507,160.28571428571428,524.0,33.06,408.98,102.245,4.0,1471.6699999999998,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003293,A077,2026-02-07,5,58,tempo_run,5.59,17.77,3.18,173,185,14.8,361,100.18,356.09,7.0,3.5562018366939507,160.28571428571428,524.0,33.06,408.98,102.245,4.0,1471.6699999999998,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003294,A077,2026-02-08,5,57,long_run,33.06,124.5,3.77,141,151,127.8,2750,100.18,356.09,7.0,3.5562018366939507,160.28571428571428,524.0,33.06,408.98,102.245,4.0,1471.6699999999998,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003295,A077,2026-02-09,6,56,easy_run,3.1,12.8,4.13,154,172,8.8,218,81.91,298.98,7.0,3.6515626907581495,156.85714285714286,839.9000000000001,27.77,385.70000000000005,96.42500000000001,4.0,1393.54,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003296,A077,2026-02-10,6,55,easy_run,6.65,23.41,3.52,149,163,50.9,486,81.91,298.98,7.0,3.6515626907581495,156.85714285714286,839.9000000000001,27.77,385.70000000000005,96.42500000000001,4.0,1393.54,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003297,A077,2026-02-11,6,54,interval_run,2.0,6.35,3.18,177,185,2.8,172,81.91,298.98,7.0,3.6515626907581495,156.85714285714286,839.9000000000001,27.77,385.70000000000005,96.42500000000001,4.0,1393.54,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003298,A077,2026-02-12,6,53,recovery_run,6.29,26.39,4.19,127,150,15.8,449,81.91,298.98,7.0,3.6515626907581495,156.85714285714286,839.9000000000001,27.77,385.70000000000005,96.42500000000001,4.0,1393.54,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003299,A077,2026-02-13,6,52,hill_run,13.34,54.65,4.1,168,178,428.8,941,81.91,298.98,7.0,3.6515626907581495,156.85714285714286,839.9000000000001,27.77,385.70000000000005,96.42500000000001,4.0,1393.54,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003300,A077,2026-02-14,6,51,interval_run,27.77,88.18,3.18,177,185,247.3,2109,81.91,298.98,7.0,3.6515626907581495,156.85714285714286,839.9000000000001,27.77,385.70000000000005,96.42500000000001,4.0,1393.54,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003301,A077,2026-02-15,6,50,long_run,22.76,87.2,3.83,146,160,85.5,1828,81.91,298.98,7.0,3.6515626907581495,156.85714285714286,839.9000000000001,27.77,385.70000000000005,96.42500000000001,4.0,1393.54,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003302,A077,2026-02-16,7,49,interval_run,11.18,35.51,3.18,177,185,56.9,726,82.02,291.28999999999996,6.0,3.552295781516703,159.5,844.4,23.93,364.46000000000004,91.11500000000001,4.0,1298.25,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003303,A077,2026-02-18,7,47,hill_run,7.97,30.62,3.84,159,181,136.2,656,82.02,291.28999999999996,6.0,3.552295781516703,159.5,844.4,23.93,364.46000000000004,91.11500000000001,4.0,1298.25,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003304,A077,2026-02-19,7,46,easy_run,10.08,40.08,3.98,155,168,80.0,799,82.02,291.28999999999996,6.0,3.552295781516703,159.5,844.4,23.93,364.46000000000004,91.11500000000001,4.0,1298.25,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003305,A077,2026-02-20,7,45,easy_run,23.93,84.48,3.53,150,161,250.4,1792,82.02,291.28999999999996,6.0,3.552295781516703,159.5,844.4,23.93,364.46000000000004,91.11500000000001,4.0,1298.25,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003306,A077,2026-02-21,7,44,tempo_run,6.77,21.5,3.18,166,182,20.0,447,82.02,291.28999999999996,6.0,3.552295781516703,159.5,844.4,23.93,364.46000000000004,91.11500000000001,4.0,1298.25,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003307,A077,2026-02-22,7,43,long_run,22.09,79.1,3.58,150,170,300.9,1625,82.02,291.28999999999996,6.0,3.552295781516703,159.5,844.4,23.93,364.46000000000004,91.11500000000001,4.0,1298.25,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003308,A077,2026-02-23,8,42,interval_run,11.77,37.37,3.18,177,185,111.1,876,119.8,444.48,6.0,3.708718697829716,145.66666666666666,1122.6,40.04,383.90999999999997,95.97749999999999,4.0,1390.84,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003309,A077,2026-02-24,8,41,easy_run,5.01,19.99,3.99,131,144,51.1,361,119.8,444.48,6.0,3.708718697829716,145.66666666666666,1122.6,40.04,383.90999999999997,95.97749999999999,4.0,1390.84,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003310,A077,2026-02-25,8,40,easy_run,24.98,83.89,3.36,142,153,188.2,1714,119.8,444.48,6.0,3.708718697829716,145.66666666666666,1122.6,40.04,383.90999999999997,95.97749999999999,4.0,1390.84,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003311,A077,2026-02-26,8,39,recovery_run,16.96,62.47,3.68,131,142,19.7,1310,119.8,444.48,6.0,3.708718697829716,145.66666666666666,1122.6,40.04,383.90999999999997,95.97749999999999,4.0,1390.84,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003312,A077,2026-02-27,8,38,recovery_run,21.04,88.88,4.22,137,148,261.6,1772,119.8,444.48,6.0,3.708718697829716,145.66666666666666,1122.6,40.04,383.90999999999997,95.97749999999999,4.0,1390.84,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003313,A077,2026-03-01,8,36,long_run,40.04,151.88,3.79,156,179,490.9,3367,119.8,444.48,6.0,3.708718697829716,145.66666666666666,1122.6,40.04,383.90999999999997,95.97749999999999,4.0,1390.84,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003314,A077,2026-03-02,9,35,tempo_run,2.16,6.89,3.18,163,171,10.3,132,124.88,459.65999999999997,7.0,3.6837772261370914,153.57142857142858,931.1,49.82,408.61,102.1525,4.0,1494.4099999999999,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003315,A077,2026-03-03,9,34,easy_run,34.65,116.71,3.37,152,175,313.2,2143,124.88,459.65999999999997,7.0,3.6837772261370914,153.57142857142858,931.1,49.82,408.61,102.1525,4.0,1494.4099999999999,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003316,A077,2026-03-04,9,33,easy_run,6.83,24.21,3.54,154,171,28.5,575,124.88,459.65999999999997,7.0,3.6837772261370914,153.57142857142858,931.1,49.82,408.61,102.1525,4.0,1494.4099999999999,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003317,A077,2026-03-05,9,32,easy_run,8.02,31.24,3.9,136,152,26.5,508,124.88,459.65999999999997,7.0,3.6837772261370914,153.57142857142858,931.1,49.82,408.61,102.1525,4.0,1494.4099999999999,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003318,A077,2026-03-06,9,31,interval_run,13.96,44.35,3.18,176,185,193.3,1063,124.88,459.65999999999997,7.0,3.6837772261370914,153.57142857142858,931.1,49.82,408.61,102.1525,4.0,1494.4099999999999,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003319,A077,2026-03-07,9,30,easy_run,9.44,37.72,4.0,151,159,43.5,812,124.88,459.65999999999997,7.0,3.6837772261370914,153.57142857142858,931.1,49.82,408.61,102.1525,4.0,1494.4099999999999,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003320,A077,2026-03-08,9,29,long_run,49.82,198.54,3.99,143,166,315.8,3407,124.88,459.65999999999997,7.0,3.6837772261370914,153.57142857142858,931.1,49.82,408.61,102.1525,4.0,1494.4099999999999,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003321,A077,2026-03-09,10,28,easy_run,24.15,86.05,3.56,144,156,286.4,1870,85.62,310.08,6.0,3.620309507124504,154.33333333333334,950.8,24.15,412.32000000000005,103.08000000000001,4.0,1505.51,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003322,A077,2026-03-10,10,27,interval_run,15.75,50.03,3.18,177,185,87.6,1111,85.62,310.08,6.0,3.620309507124504,154.33333333333334,950.8,24.15,412.32000000000005,103.08000000000001,4.0,1505.51,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003323,A077,2026-03-12,10,25,recovery_run,3.05,11.73,3.84,130,148,8.5,225,85.62,310.08,6.0,3.620309507124504,154.33333333333334,950.8,24.15,412.32000000000005,103.08000000000001,4.0,1505.51,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003324,A077,2026-03-13,10,24,tempo_run,13.58,43.14,3.18,177,185,201.1,881,85.62,310.08,6.0,3.620309507124504,154.33333333333334,950.8,24.15,412.32000000000005,103.08000000000001,4.0,1505.51,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003325,A077,2026-03-14,10,23,easy_run,5.7,19.61,3.44,149,172,12.9,372,85.62,310.08,6.0,3.620309507124504,154.33333333333334,950.8,24.15,412.32000000000005,103.08000000000001,4.0,1505.51,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003326,A077,2026-03-15,10,22,long_run,23.39,99.52,4.25,149,166,354.3,1851,85.62,310.08,6.0,3.620309507124504,154.33333333333334,950.8,24.15,412.32000000000005,103.08000000000001,4.0,1505.51,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003327,A077,2026-03-16,11,21,tempo_run,31.64,100.47,3.18,170,184,312.1,2096,98.53,346.15,6.0,3.5152704759971583,150.16666666666666,660.1,31.64,428.83,107.2075,4.0,1560.37,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003328,A077,2026-03-17,11,20,easy_run,5.11,18.52,3.62,152,160,11.5,363,98.53,346.15,6.0,3.5152704759971583,150.16666666666666,660.1,31.64,428.83,107.2075,4.0,1560.37,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003329,A077,2026-03-19,11,18,easy_run,5.17,18.18,3.51,140,161,15.5,355,98.53,346.15,6.0,3.5152704759971583,150.16666666666666,660.1,31.64,428.83,107.2075,4.0,1560.37,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003330,A077,2026-03-20,11,17,tempo_run,12.47,39.6,3.18,165,185,6.2,943,98.53,346.15,6.0,3.5152704759971583,150.16666666666666,660.1,31.64,428.83,107.2075,4.0,1560.37,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003331,A077,2026-03-21,11,16,recovery_run,16.53,62.33,3.77,131,151,274.2,1222,98.53,346.15,6.0,3.5152704759971583,150.16666666666666,660.1,31.64,428.83,107.2075,4.0,1560.37,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003332,A077,2026-03-22,11,15,long_run,27.61,107.05,3.88,143,164,40.6,1686,98.53,346.15,6.0,3.5152704759971583,150.16666666666666,660.1,31.64,428.83,107.2075,4.0,1560.37,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003333,A077,2026-03-23,12,14,interval_run,8.76,27.81,3.18,176,185,181.6,675,82.36,287.94,7.0,3.4993164157357945,160.57142857142858,820.6,32.42,391.39,97.8475,4.0,1403.83,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003334,A077,2026-03-24,12,13,easy_run,8.09,31.45,3.89,140,157,60.5,666,82.36,287.94,7.0,3.4993164157357945,160.57142857142858,820.6,32.42,391.39,97.8475,4.0,1403.83,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003335,A077,2026-03-25,12,12,interval_run,11.75,37.3,3.18,177,185,43.1,913,82.36,287.94,7.0,3.4993164157357945,160.57142857142858,820.6,32.42,391.39,97.8475,4.0,1403.83,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003336,A077,2026-03-26,12,11,easy_run,3.07,11.68,3.81,145,166,1.5,218,82.36,287.94,7.0,3.4993164157357945,160.57142857142858,820.6,32.42,391.39,97.8475,4.0,1403.83,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003337,A077,2026-03-27,12,10,interval_run,11.77,38.07,3.23,177,185,82.7,917,82.36,287.94,7.0,3.4993164157357945,160.57142857142858,820.6,32.42,391.39,97.8475,4.0,1403.83,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003338,A077,2026-03-28,12,9,hill_run,6.5,23.44,3.61,168,179,45.0,550,82.36,287.94,7.0,3.4993164157357945,160.57142857142858,820.6,32.42,391.39,97.8475,4.0,1403.83,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003339,A077,2026-03-29,12,8,long_run,32.42,118.19,3.65,141,153,406.2,2137,82.36,287.94,7.0,3.4993164157357945,160.57142857142858,820.6,32.42,391.39,97.8475,4.0,1403.83,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003340,A077,2026-03-30,13,7,easy_run,15.98,57.41,3.59,151,173,46.0,1153,77.44,279.95,6.0,3.615610795454545,151.83333333333334,813.1,24.69,343.95,85.9875,4.0,1224.12,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003341,A077,2026-03-31,13,6,tempo_run,14.79,48.25,3.26,172,185,108.3,1048,77.44,279.95,6.0,3.615610795454545,151.83333333333334,813.1,24.69,343.95,85.9875,4.0,1224.12,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003342,A077,2026-04-01,13,5,easy_run,7.13,28.05,3.94,153,166,71.1,487,77.44,279.95,6.0,3.615610795454545,151.83333333333334,813.1,24.69,343.95,85.9875,4.0,1224.12,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003343,A077,2026-04-02,13,4,easy_run,8.18,27.43,3.35,140,150,20.0,644,77.44,279.95,6.0,3.615610795454545,151.83333333333334,813.1,24.69,343.95,85.9875,4.0,1224.12,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003344,A077,2026-04-04,13,2,easy_run,6.67,26.07,3.91,148,156,69.7,503,77.44,279.95,6.0,3.615610795454545,151.83333333333334,813.1,24.69,343.95,85.9875,4.0,1224.12,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003345,A077,2026-04-05,13,1,long_run,24.69,92.74,3.76,147,163,498.0,2091,77.44,279.95,6.0,3.615610795454545,151.83333333333334,813.1,24.69,343.95,85.9875,4.0,1224.12,elite,consistent,M,38,185,synthetic_v1,30.81,1849.0,00:30:49,3.08
ACT003346,A078,2026-01-10,1,86,easy_run,13.87,86.05,6.2,123,143,101.1,899,22.28,130.3,2.0,5.845179533213644,137.0,120.69999999999999,13.87,22.28,22.28,1.0,130.3,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003347,A078,2026-01-11,1,85,interval_run,8.41,44.25,5.26,151,159,19.6,546,22.28,130.3,2.0,5.845179533213644,137.0,120.69999999999999,13.87,22.28,22.28,1.0,130.3,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003348,A078,2026-01-13,2,83,easy_run,7.29,45.58,6.25,113,127,79.8,468,17.75,110.3,3.0,6.2148338028169015,114.33333333333333,92.69999999999999,7.29,40.03,20.015,2.0,240.60000000000002,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003349,A078,2026-01-17,2,79,easy_run,3.29,20.68,6.3,125,143,4.2,224,17.75,110.3,3.0,6.2148338028169015,114.33333333333333,92.69999999999999,7.29,40.03,20.015,2.0,240.60000000000002,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003350,A078,2026-01-18,2,78,recovery_run,7.17,44.04,6.14,105,114,8.7,430,17.75,110.3,3.0,6.2148338028169015,114.33333333333333,92.69999999999999,7.29,40.03,20.015,2.0,240.60000000000002,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003351,A078,2026-01-20,3,76,recovery_run,2.0,13.14,6.57,117,131,15.3,123,23.080000000000002,145.13,4.0,6.284124783362218,113.0,160.0,11.8,63.11,21.036666666666665,3.0,385.73,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003352,A078,2026-01-22,3,74,recovery_run,11.8,76.75,6.5,105,120,98.9,768,23.080000000000002,145.13,4.0,6.284124783362218,113.0,160.0,11.8,63.11,21.036666666666665,3.0,385.73,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003353,A078,2026-01-24,3,72,easy_run,2.0,12.1,6.05,125,133,17.7,133,23.080000000000002,145.13,4.0,6.284124783362218,113.0,160.0,11.8,63.11,21.036666666666665,3.0,385.73,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003354,A078,2026-01-25,3,71,recovery_run,7.28,43.14,5.92,105,114,28.1,438,23.080000000000002,145.13,4.0,6.284124783362218,113.0,160.0,11.8,63.11,21.036666666666665,3.0,385.73,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003355,A078,2026-01-26,4,70,easy_run,8.81,52.7,5.98,127,138,35.8,570,22.39,133.8,4.0,5.976802143814203,125.75,114.5,8.81,85.5,21.375,4.0,519.53,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003356,A078,2026-01-27,4,69,recovery_run,2.98,19.68,6.61,116,124,25.8,179,22.39,133.8,4.0,5.976802143814203,125.75,114.5,8.81,85.5,21.375,4.0,519.53,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003357,A078,2026-01-31,4,65,tempo_run,3.7,19.81,5.36,137,147,26.6,216,22.39,133.8,4.0,5.976802143814203,125.75,114.5,8.81,85.5,21.375,4.0,519.53,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003358,A078,2026-02-01,4,64,easy_run,6.9,41.61,6.03,123,141,26.3,406,22.39,133.8,4.0,5.976802143814203,125.75,114.5,8.81,85.5,21.375,4.0,519.53,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003359,A078,2026-02-03,5,62,tempo_run,3.58,19.09,5.33,143,151,28.5,234,24.52,147.47,4.0,6.012434747145187,127.5,182.8,10.25,87.74000000000001,21.935000000000002,4.0,536.7,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003360,A078,2026-02-04,5,61,easy_run,10.25,62.43,6.09,114,122,78.9,772,24.52,147.47,4.0,6.012434747145187,127.5,182.8,10.25,87.74000000000001,21.935000000000002,4.0,536.7,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003361,A078,2026-02-06,5,59,easy_run,2.38,14.41,6.05,131,152,35.4,127,24.52,147.47,4.0,6.012434747145187,127.5,182.8,10.25,87.74000000000001,21.935000000000002,4.0,536.7,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003362,A078,2026-02-08,5,57,easy_run,8.31,51.54,6.2,122,140,40.0,537,24.52,147.47,4.0,6.012434747145187,127.5,182.8,10.25,87.74000000000001,21.935000000000002,4.0,536.7,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003363,A078,2026-02-10,6,55,easy_run,8.78,50.22,5.72,123,135,33.5,477,22.65,134.66,4.0,5.9461633554083875,119.75,91.8,8.78,92.64,23.16,4.0,561.06,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003364,A078,2026-02-11,6,54,easy_run,3.99,25.27,6.34,118,135,25.4,261,22.65,134.66,4.0,5.9461633554083875,119.75,91.8,8.78,92.64,23.16,4.0,561.06,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
ACT003365,A078,2026-02-12,6,53,easy_run,2.98,17.95,6.03,116,136,20.8,162,22.65,134.66,4.0,5.9461633554083875,119.75,91.8,8.78,92.64,23.16,4.0,561.06,recreational,progressive_build,F,49,183,synthetic_v1,49.98,2999.0,00:49:59,5.0
